"","device_id","n_distinct(app_id)"
"10118",-1283919813951200768,53
"10119",-1282589300911682560,8
"10120",-1282398154104530432,21
"10121",-1281949260807911168,43
"10122",-1280888440978903296,29
"10123",-1280583718650212352,73
"10124",-1280327944751299072,38
"10125",-1279994937535083008,36
"10126",-1279883160764317696,53
"10127",-1279186897549859584,20
"10128",-1278655020024411648,26
"10129",-1277148995058988032,48
"10130",-1277129137694679040,28
"10131",-1275174837032393216,33
"10132",-1272694999899178240,82
"10133",-1271918460912023808,36
"10134",-1271843513969699584,10
"10135",-1271228724856122624,75
"10136",-1270628313077458944,31
"10137",-1270287095552005888,55
"10138",-1269618281046579712,33
"10139",-1269567389290127616,40
"10140",-1269413177640095744,41
"10141",-1269347999196661248,25
"10142",-1268087466486120192,26
"10143",-1267922126392467712,25
"10144",-1267530390588377344,25
"10145",-1266837941854218496,27
"10146",-1265977982410888192,94
"10147",-1265118755230096384,28
"10148",-1264783642432635904,38
"10149",-1262337482509332736,13
"10150",-1260519883792540416,43
"10151",-1259959246647879680,53
"10152",-1259270029419409408,35
"10153",-1258059120081224704,76
"10154",-1252756447393086976,36
"10155",-1251365787014162944,44
"10156",-1250524256091134720,75
"10157",-1249129427999710464,37
"10158",-1247611493827342336,48
"10159",-1247139290244280064,72
"10160",-1246353335731124736,50
"10161",-1246325719767796736,32
"10162",-1246230356895755008,26
"10163",-1243925047576102656,30
"10164",-1243691488305128704,96
"10165",-1243239312945150208,43
"10166",-1242392384363087872,97
"10167",-1241498984879757568,49
"10168",-1241364738947121152,41
"10169",-1241356234462974208,9
"10170",-1240485184315195392,5
"10171",-1239740028803739904,25
"10172",-1239007639767251200,26
"10173",-1238732048969123072,23
"10174",-1237716434446458624,82
"10175",-1236738191818060032,31
"10176",-1236321735644933120,66
"10177",-1233555371185240832,7
"10178",-1232556759874266880,20
"10179",-1232267030207736064,33
"10180",-1232052872913191680,28
"10181",-1230204964387347968,16
"10182",-1229920224623447552,10
"10183",-1229743139727503616,58
"10184",-1229321448869642496,24
"10185",-1229195585532154624,30
"10186",-1229043615960549376,98
"10187",-1228375842164681728,54
"10188",-1227962083953161984,31
"10189",-1227933520082640896,118
"10190",-1227842804869672960,31
"10191",-1225665788832824576,18
"10192",-1225522649668603904,23
"10193",-1224544392516734720,34
"10194",-1223390244507607552,46
"10195",-1222992100784200704,81
"10196",-1220806190981150208,56
"10197",-1219578529288614656,37
"10198",-1216061922603449344,30
"10199",-1215162278974310144,50
"10200",-1214047472787605504,84
"10201",-1213900978971326464,31
"10202",-1213467302118661120,38
"10203",-1212689711380456192,38
"10204",-1212279021374798848,25
"10205",-1212067324180322560,30
"10206",-1211150474481223936,63
"10207",-1210001502360286464,31
"10208",-1209948436611058176,46
"10209",-1209471681815669504,27
"10210",-1209379738116401920,14
"10211",-1208202637076270592,26
"10212",-1206147883600225536,66
"10213",-1205415004596376832,29
"10214",-1205211789090731776,22
"10215",-1204480977093149696,41
"10216",-1204344073136882944,19
"10217",-1202747965393864192,39
"10218",-1202732450706107392,14
"10219",-1202371900702398720,11
"10220",-1201413028172708608,34
"10221",-1200936045590583808,24
"10222",-1.200576862585e+18,18
"10223",-1200268357898563840,32
"10224",-1199329813390936320,55
"10225",-1197957340276738304,71
"10226",-1197316307589084928,28
"10227",-1197187998689581824,40
"10228",-1196907681639317760,87
"10229",-1196582130854462208,42
"10230",-1196003475399174656,49
"10231",-1195780340968260608,27
"10232",-1194946814056784384,48
"10233",-1194458298794425344,35
"10234",-1193844954775469312,32
"10235",-1193535768550956288,35
"10236",-1193230056325048576,29
"10237",-1189971775742009600,25
"10238",-1189789914102721024,22
"10239",-1188246499855199488,139
"10240",-1.188113944168e+18,26
"10241",-1187732381492307712,37
"10242",-1186626371429435392,33
"10243",-1186546267659964416,54
"10244",-1185445077341063168,15
"10245",-1185211232935062272,37
"10246",-1184791287375312128,27
"10247",-1184626127904161536,21
"10248",-1184552950265216768,28
"10249",-1184283326257285888,56
"10250",-1184238588304810240,46
"10251",-1182987133931591168,20
"10252",-1182953564601482240,18
"10253",-1182887723410341376,54
"10254",-1182611567903602176,18
"10255",-1181569219354256128,17
"10256",-1181413425668782592,23
"10257",-1179758987856559104,34
"10258",-1178915388593655296,18
"10259",-1178904190730063360,32
"10260",-1178371132122291712,18
"10261",-1178198700839315456,34
"10262",-1178007702086263808,51
"10263",-1173303210238773504,21
"10264",-1172420677229067776,25
"10265",-1172397025773834752,33
"10266",-1172286905366640640,22
"10267",-1171304813374087168,17
"10268",-1170950896505485824,35
"10269",-1170173453418841600,29
"10270",-1170100840510707712,140
"10271",-1169565643545474816,57
"10272",-1168860604849766656,62
"10273",-1168532065303398656,11
"10274",-1166343757893539840,42
"10275",-1166009712455862528,22
"10276",-1165556576574382592,11
"10277",-1164366977793667072,25
"10278",-1164147564333052928,20
"10279",-1163879922077088256,77
"10280",-1162965283387822080,36
"10281",-1162139060239577856,7
"10282",-1161939002171299072,77
"10283",-1161323623191526400,16
"10284",-1159399792190812416,24
"10285",-1159080186978211840,14
"10286",-1158251535169456128,13
"10287",-1157476104363181056,26
"10288",-1157392154642719744,59
"10289",-1157116002466529536,56
"10290",-1154423979538674432,68
"10291",-1153910750523974912,63
"10292",-1150708085476566144,25
"10293",-1150042947961148928,25
"10294",-1150042913856056064,38
"10295",-1149999182907070464,13
"10296",-1148067562698847360,50
"10297",-1147614196703136384,28
"10298",-1147337202699083520,54
"10299",-1147020914112375680,131
"10300",-1146115206219626112,17
"10301",-1145937815891817344,32
"10302",-1145895126467229696,72
"10303",-1145489861592235136,38
"10304",-1144135737806649344,33
"10305",-1141192546948058112,64
"10306",-1140630263711207680,27
"10307",-1136790312110145152,40
"10308",-1136524297908747520,39
"10309",-1136005432416975872,51
"10310",-1135140111863608192,30
"10311",-1134390686285716480,150
"10312",-1133913387809768704,70
"10313",-1133273286244643456,11
"10314",-1132943729926024960,26
"10315",-1131132926846467968,45
"10316",-1130896067404506240,26
"10317",-1130312922341896064,15
"10318",-1128853274232561792,48
"10319",-1127241050120257536,24
"10320",-1126490336388067584,13
"10321",-1125956635991453696,64
"10322",-1125522083618676992,64
"10323",-1123273026470678272,78
"10324",-1122203827370222336,56
"10325",-1119884396797372416,67
"10326",-1119744943048955904,28
"10327",-1118244014912539392,22
"10328",-1117051623994105088,23
"10329",-1115238687106064640,27
"10330",-1113307625185856768,32
"10331",-1113019919822105856,9
"10332",-1112399239390622080,44
"10333",-1110860472392129536,25
"10334",-1110105225181361792,31
"10335",-1109612885029299200,38
"10336",-1107736393538464384,19
"10337",-1107274002560591744,85
"10338",-1107134564750113152,39
"10339",-1105339726174466304,97
"10340",-1105170393566791936,40
"10341",-1104601348418161920,58
"10342",-1102650377631748992,16
"10343",-1101824230112261376,18
"10344",-1101516902405919744,69
"10345",-1101090842545972736,59
"10346",-1100789682011549568,27
"10347",-1100158059681089280,17
"10348",-1100152978957074816,42
"10349",-1098996330414419200,42
"10350",-1096491735238022272,44
"10351",-1094966785513172608,37
"10352",-1093883751871334144,78
"10353",-1091558955852952320,23
"10354",-1090018823165184256,36
"10355",-1089770813215766016,26
"10356",-1088897152883060352,36
"10357",-1087259743260020480,39
"10358",-1086950066179571200,12
"10359",-1086079967197442688,31
"10360",-1084174363886138496,45
"10361",-1082611060543213056,59
"10362",-1081974564508941696,40
"10363",-1080776978584784000,26
"10364",-1080446514063606784,19
"10365",-1079996304583528704,43
"10366",-1079922734078198656,17
"10367",-1078463588398206464,45
"10368",-1077390640122058496,39
"10369",-1076279644989317888,20
"10370",-1075378799855571840,22
"10371",-1074556351452504192,22
"10372",-1074187698069377664,44
"10373",-1073863340466458112,54
"10374",-1073590305681836800,25
"10375",-1071355579058424576,108
"10376",-1071104310719098624,20
"10377",-1070972657101413248,32
"10378",-1070726538865241088,12
"10379",-1068557244876488064,21
"10380",-1068425135128099328,29
"10381",-1067399236897136896,66
"10382",-1066958434841960448,20
"10383",-1066319478335196928,93
"10384",-1065553319625941376,32
"10385",-1065262943122905472,32
"10386",-1064152471099924992,53
"10387",-1063146205358691584,10
"10388",-1061917870919249536,24
"10389",-1061142392380456064,22
"10390",-1060763525576314624,22
"10391",-1060703050255967232,23
"10392",-1059933011524840064,30
"10393",-1059771754439188736,34
"10394",-1058414138424410112,51
"10395",-1057876480035344896,18
"10396",-1057823410904500608,50
"10397",-1057803575924288896,20
"10398",-1057227364195230464,36
"10399",-1056379824269904768,19
"10400",-1055765928777351168,127
"10401",-1055118365658932992,48
"10402",-1053657946037918592,84
"10403",-1051884239595163648,41
"10404",-1051075383831804416,71
"10405",-1050302093212247424,23
"10406",-1049771485724654208,17
"10407",-1048643325961299072,63
"10408",-1047221018833289216,67
"10409",-1046407582408507648,39
"10410",-1045655858343635968,41
"10411",-1044480648432960512,8
"10412",-1044291912792575488,29
"10413",-1043842736294932352,55
"10414",-1041898885245702784,22
"10415",-1041861694530251520,34
"10416",-1041351269739821312,31
"10417",-1040275366566081408,67
"10418",-1040158785804874496,26
"10419",-1039429398566709120,35
"10420",-1038842078162349184,65
"10421",-1037867852911285760,49
"10422",-1037012685448076032,71
"10423",-1035063437604894336,26
"10424",-1034442578068177152,54
"10425",-1034241045812768000,48
"10426",-1032680576392590720,26
"10427",-1032555705119615232,41
"10428",-1032421229388084224,77
"10429",-1032314008070376832,23
"10430",-1.030254596558e+18,23
"10431",-1030061935764942080,94
"10432",-1028867277336910464,22
"10433",-1028464844487249664,71
"10434",-1027513137524028416,49
"10435",-1026358766827964928,48
"10436",-1025590636524614656,50
"10437",-1025301595256043136,86
"10438",-1025284795963440768,23
"10439",-1024990106775948416,12
"10440",-1023828320908553728,28
"10441",-1021642161927895040,78
"10442",-1020585348368776960,23
"10443",-1020068765377138560,28
"10444",-1019924438708371072,42
"10445",-1019559389439207296,47
"10446",-1018670248879077888,25
"10447",-1018388775982627840,24
"10448",-1013918020565230336,69
"10449",-1012891494460290432,61
"10450",-1010684607686279808,42
"10451",-1010331399860273024,16
"10452",-1007249684892521728,15
"10453",-1006357788560227456,8
"10454",-1006244095847674880,49
"10455",-1005411102947247360,53
"10456",-1002969456091702656,48
"10457",-1002733576670974336,32
"10458",-1002595372059179648,56
"10459",-1001337759327042432,46
"10460",-999339108041140352,23
"10461",-998936319431479424,41
"10462",-998759623190740224,23
"10463",-998157205760690944,59
"10464",-996684223022529280,28
"10465",-996531507169870208,48
"10466",-996192692282795520,32
"10467",-993289873809235072,24
"10468",-992325023540651776,45
"10469",-992295430684115968,34
"10470",-992285355754870784,12
"10471",-992118413081017856,31
"10472",-991554603782743424,36
"10473",-991546013125802240,68
"10474",-991250918475365760,43
"10475",-991127594480672512,17
"10476",-990122602263847040,73
"10477",-989067345877593088,68
"10478",-988523991327267072,17
"10479",-986942468457479168,21
"10480",-986703099196141056,11
"10481",-986620160172379904,78
"10482",-986368715193382016,69
"10483",-985319365379836288,25
"10484",-984916279394033024,24
"10485",-983706560011211136,45
"10486",-979164470372730752,28
"10487",-979146706826822400,32
"10488",-978580597621522304,44
"10489",-977151811998310912,13
"10490",-976342620885469952,37
"10491",-975721603404431744,24
"10492",-974572056715260544,24
"10493",-974530567256954752,41
"10494",-973757718150904832,10
"10495",-973648844427824384,22
"10496",-973421787414286080,61
"10497",-973406823252095488,28
"10498",-972494635694489472,41
"10499",-970261227564402944,58
"10500",-969750443524046592,35
"10501",-968723550471490560,34
"10502",-968152361162643840,48
"10503",-967992227635286144,31
"10504",-967708659557417088,49
"10505",-967184616248824960,37
"10506",-967151454128511232,52
"10507",-964869581706907008,46
"10508",-964119414678598528,39
"10509",-963407682306497408,22
"10510",-961789697458431104,28
"10511",-961273757489382144,57
"10512",-960592273639895680,39
"10513",-958760301714582272,22
"10514",-958516697532106752,23
"10515",-958335064747926784,35
"10516",-956389839285039104,59
"10517",-955882523850651392,17
"10518",-954604590145313792,12
"10519",-953666430428343552,32
"10520",-953576116666066816,49
"10521",-952607018636839936,29
"10522",-952298956820099200,42
"10523",-951872135378083200,17
"10524",-951742163625292544,29
"10525",-950118133830954752,40
"10526",-949805462379193344,28
"10527",-948440711438480256,18
"10528",-948353094649741952,54
"10529",-948152250695716608,46
"10530",-947988787905862400,52
"10531",-945434978334718080,28
"10532",-945151652116742912,28
"10533",-944655778277031808,62
"10534",-943781188251974272,43
"10535",-943443567296710528,71
"10536",-941605740552358272,31
"10537",-939518556697250944,29
"10538",-939242093024648192,93
"10539",-938917797961488512,39
"10540",-938476631824414208,75
"10541",-937621124216471808,50
"10542",-936839570929319424,31
"10543",-936309998633066880,24
"10544",-935015493788217088,40
"10545",-934377918055607424,35
"10546",-934134953970698752,45
"10547",-933992182710246400,80
"10548",-932394817328282368,28
"10549",-930371057770080896,35
"10550",-930258714307956480,34
"10551",-930163358390693248,18
"10552",-930125262315504768,21
"10553",-930033824490307200,21
"10554",-929658345384270848,53
"10555",-929211585692938240,37
"10556",-928907871103420032,12
"10557",-928720246835968768,70
"10558",-928674196693201152,32
"10559",-928673679407906944,38
"10560",-928370183319312640,90
"10561",-924790768512197888,16
"10562",-921965857466526336,10
"10563",-921336227983204224,38
"10564",-921282880978701952,19
"10565",-920676380266502144,15
"10566",-920313792930862848,42
"10567",-918765655057558400,26
"10568",-917694936005654400,79
"10569",-916249915890295680,33
"10570",-916039091513339520,23
"10571",-915698278589777152,47
"10572",-914899676462273408,79
"10573",-914392386931026688,23
"10574",-913402734033471232,26
"10575",-912247140867495936,44
"10576",-910420491496698240,103
"10577",-906684455621397888,166
"10578",-906077393620996736,52
"10579",-905528027155996032,18
"10580",-904814496467236352,21
"10581",-904537387394577152,75
"10582",-900782081029859840,15
"10583",-900410938542080000,22
"10584",-899837066402215424,69
"10585",-896753669813150976,40
"10586",-896245732933262848,72
"10587",-895282535301778304,60
"10588",-892786020509234560,28
"10589",-892161709088878720,59
"10590",-891263022040339584,42
"10591",-889753773932834304,33
"10592",-889596241698087424,80
"10593",-889364902834295040,16
"10594",-889140520191787904,66
"10595",-888336942985767040,38
"10596",-887389577026491392,64
"10597",-887386380665165952,49
"10598",-886914910193867520,10
"10599",-886083782299630848,37
"10600",-885670780472163968,22
"10601",-882911464031006976,42
"10602",-882799804465651584,26
"10603",-882770160778016128,68
"10604",-881124087986901376,56
"10605",-881050260281931648,55
"10606",-881034452274028800,36
"10607",-880163437492886272,32
"10608",-879938245924624128,19
"10609",-879711860665657984,8
"10610",-878356811422366848,26
"10611",-877511432708260480,26
"10612",-877215915706068864,88
"10613",-874685297545876992,30
"10614",-874421885115094912,78
"10615",-873943740110523520,45
"10616",-873890590419172352,11
"10617",-873835476493385600,30
"10618",-873653068371745536,18
"10619",-873624726654422784,32
"10620",-871880017536650112,39
"10621",-871547530033161088,64
"10622",-871274304757639296,20
"10623",-868911533401201408,31
